,Origin_Id,Origin Station Complex Name,Origin Latitude,Origin Longitude,Destination_Id,Destination Station Complex Name,Destination Latitude,Destination Longitude,Origin Point,Destination Point,Estimated_Total_Ridership
809,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.981329,POINT (-73.987581 40.755746),POINT (-73.981329 40.758663),27317.6887
405,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000495,POINT (-74.007838 40.710089),POINT (-74.000495 40.732338),27231.1694
530,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,3,"30 Av (N,W)",40.766779,-73.921479,POINT (-73.987581 40.755746),POINT (-73.921479 40.766779),27144.6487
280,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,17,"Prince St (R,W)",40.724329,-73.997702,POINT (-73.987581 40.755746),POINT (-73.997702 40.724329),27023.9833
326,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,461,"Queensboro Plaza (7,N,W)",40.750582,-73.940202,POINT (-73.977359 40.751992),POINT (-73.940202 40.750582),26965.8023
166,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,345,"Crown Hts-Utica Av (3,4)",40.668897,-73.932942,POINT (-73.977359 40.751992),POINT (-73.932942 40.668897),26928.2693
643,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,477,72 St (Q),40.768799,-73.958424,POINT (-73.977359 40.751992),POINT (-73.958424 40.768799),26807.351
912,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,392,"125 St (4,5,6)",40.804138,-73.937594,POINT (-73.977359 40.751992),POINT (-73.937594 40.804138),26684.1884
769,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,604,"161 St-Yankee Stadium (B,D,4)",40.82795,-73.925741,POINT (-73.987581 40.755746),POINT (-73.925741 40.82795),26650.1185
687,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,319,28 St (1),40.747215,-73.993365,POINT (-73.987581 40.755746),POINT (-73.993365 40.747215),26596.2571
339,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,13,"28 St (R,W)",40.745494,-73.988691,POINT (-73.987581 40.755746),POINT (-73.988691 40.745494),26323.5358
827,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,173,"High St (A,C)",40.699337,-73.990531,POINT (-74.007838 40.710089),POINT (-73.990531 40.699337),26059.7129
691,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,625,"Delancey St (F)/Essex St (J,M,Z)",40.718463,-73.987776,POINT (-73.987581 40.755746),POINT (-73.987776 40.718463),25872.3261
817,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,278,"Jamaica Center-Parsons/Archer (E,J,Z)",40.702147,-73.801109,POINT (-73.987581 40.755746),POINT (-73.801109 40.702147),25679.668
868,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,323,Christopher St-Sheridan Sq (1),40.733422,-74.002906,POINT (-73.987581 40.755746),POINT (-74.002906 40.733422),25583.409200000002
70,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,158,"86 St (C,B)",40.785868,-73.968916,POINT (-73.987581 40.755746),POINT (-73.968916 40.785868),25565.7994
501,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,223,"Lexington Av/63 St (F,Q)",40.764629,-73.966113,POINT (-73.987581 40.755746),POINT (-73.966113 40.764629),25545.4708
321,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,157,"96 St (C,B)",40.791642,-73.964696,POINT (-73.987581 40.755746),POINT (-73.964696 40.791642),25544.1365
812,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,434,"3 Av-149 St (2,5)",40.816109,-73.917757,POINT (-73.987581 40.755746),POINT (-73.917757 40.816109),25168.1371
436,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,305,137 St-City College (1),40.822008,-73.953676,POINT (-73.987581 40.755746),POINT (-73.953676 40.822008),25154.3167
523,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,314,66 St-Lincoln Center (1),40.77344,-73.982209,POINT (-73.977359 40.751992),POINT (-73.982209 40.77344),25078.3782
143,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.712603,-74.009552,POINT (-74.007838 40.710089),POINT (-74.009552 40.712603),25075.446
588,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,308,Cathedral Pkwy (110 St) (1),40.803967,-73.966847,POINT (-73.987581 40.755746),POINT (-73.966847 40.803967),25002.1835
198,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,456,61 St-Woodside (7),40.74563,-73.902984,POINT (-73.987581 40.755746),POINT (-73.902984 40.74563),24964.5623
852,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,438,"135 St (2,3)",40.814229,-73.94077,POINT (-73.987581 40.755746),POINT (-73.94077 40.814229),24828.895
152,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,162,"50 St (C,E)",40.762456,-73.985984,POINT (-73.987581 40.755746),POINT (-73.985984 40.762456),24809.4063
353,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,324,Houston St (1),40.728251,-74.005367,POINT (-73.977359 40.751992),POINT (-74.005367 40.728251),24756.5255
595,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,146,181 St (A),40.851695,-73.937969,POINT (-73.987581 40.755746),POINT (-73.937969 40.851695),24395.393
659,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,320,23 St (1),40.744081,-73.995657,POINT (-73.987581 40.755746),POINT (-73.995657 40.744081),24340.3592
219,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.713154,-74.003766,POINT (-73.987581 40.755746),POINT (-74.003766 40.713154),24338.6325
811,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,451,Junction Blvd (7),40.749145,-73.869527,POINT (-73.977359 40.751992),POINT (-73.869527 40.749145),24329.5076
768,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,147,175 St (A),40.847391,-73.939704,POINT (-73.987581 40.755746),POINT (-73.939704 40.847391),24237.5754
684,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,173,"High St (A,C)",40.699337,-73.990531,POINT (-73.987581 40.755746),POINT (-73.990531 40.699337),24142.1724
683,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.980658,POINT (-73.977359 40.751992),POINT (-73.980658 40.764664),24120.1334
456,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,324,Houston St (1),40.728251,-74.005367,POINT (-73.987581 40.755746),POINT (-74.005367 40.728251),23745.9943
132,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,635,"South Ferry (1)/Whitehall St (R,W)",40.702578,-74.013329,POINT (-73.977359 40.751992),POINT (-74.013329 40.702578),23604.0994
302,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,4,"Broadway (N,W)",40.76182,-73.925508,POINT (-73.987581 40.755746),POINT (-73.925508 40.76182),23481.364
66,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,440,"116 St (2,3)",40.802098,-73.949625,POINT (-73.987581 40.755746),POINT (-73.949625 40.802098),22872.2822
330,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,327,"Chambers St (1,2,3)",40.715478,-74.009266,POINT (-73.977359 40.751992),POINT (-74.009266 40.715478),22820.6771
333,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,329,Rector St (1),40.707513,-74.013783,POINT (-73.987581 40.755746),POINT (-74.013783 40.707513),22365.6089
926,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,232,2 Av (F),40.723402,-73.989938,POINT (-73.987581 40.755746),POINT (-73.989938 40.723402),22349.8588
10,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,620,"Court St (R)/Borough Hall (2,3,4,5)",40.693241,-73.990642,POINT (-73.987581 40.755746),POINT (-73.990642 40.693241),22058.1625
670,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,261,"Forest Hills-71 Av (E,F,M,R)",40.721691,-73.844521,POINT (-73.987581 40.755746),POINT (-73.844521 40.721691),22025.3588
299,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,179,"Nostrand Av (A,C)",40.680438,-73.950426,POINT (-73.987581 40.755746),POINT (-73.950426 40.680438),21953.6923
918,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,623,"Canal St (J,N,Q,R,W,Z,6)",40.718701,-74.00058,POINT (-74.007838 40.710089),POINT (-74.00058 40.718701),21849.3416
337,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,461,"Queensboro Plaza (7,N,W)",40.750582,-73.940202,POINT (-73.987581 40.755746),POINT (-73.940202 40.750582),21742.8002
243,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,259,"Kew Gardens-Union Tpke (E,F)",40.714441,-73.831008,POINT (-73.987581 40.755746),POINT (-73.831008 40.714441),21724.5439
478,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,398,77 St (6),40.77362,-73.959874,POINT (-74.007838 40.710089),POINT (-73.959874 40.77362),21568.3168
450,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,403,33 St (6),40.746081,-73.982076,POINT (-74.007838 40.710089),POINT (-73.982076 40.746081),21429.9435
538,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,10,"49 St (N,R,W)",40.759901,-73.984139,POINT (-73.987581 40.755746),POINT (-73.984139 40.759901),21372.467
341,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,26,"DeKalb Av (B,Q,R)",40.690635,-73.981824,POINT (-73.987581 40.755746),POINT (-73.981824 40.690635),21303.8436
197,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,448,Mets-Willets Point (7),40.754622,-73.845625,POINT (-73.977359 40.751992),POINT (-73.845625 40.754622),21180.5647
860,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,456,61 St-Woodside (7),40.74563,-73.902984,POINT (-73.977359 40.751992),POINT (-73.902984 40.74563),20902.6594
181,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737796,-73.997732,POINT (-74.007838 40.710089),POINT (-73.997732 40.737796),20901.0353
540,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,392,"125 St (4,5,6)",40.804138,-73.937594,POINT (-73.987581 40.755746),POINT (-73.937594 40.804138),20800.2802
913,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,450,103 St-Corona Plaza (7),40.749865,-73.8627,POINT (-73.977359 40.751992),POINT (-73.8627 40.749865),20777.5579
139,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,120,Bedford Av (L),40.717304,-73.956872,POINT (-74.007838 40.710089),POINT (-73.956872 40.717304),20729.1848
290,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754022,-73.983266,POINT (-73.987581 40.755746),POINT (-73.983266 40.754022),20656.256
387,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,366,Parkchester (6),40.833226,-73.860816,POINT (-73.977359 40.751992),POINT (-73.860816 40.833226),20653.1517
680,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,2,"Astoria Blvd (N,W)",40.770258,-73.917843,POINT (-73.987581 40.755746),POINT (-73.917843 40.770258),20619.1916
799,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,345,"Crown Hts-Utica Av (3,4)",40.668897,-73.932942,POINT (-73.987581 40.755746),POINT (-73.932942 40.668897),20503.5138
410,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,333,"Wall St (2,3)",40.706821,-74.0091,POINT (-73.977359 40.751992),POINT (-74.0091 40.706821),20383.9819
325,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,228,"23 St (F,M)",40.742878,-73.992821,POINT (-73.987581 40.755746),POINT (-73.992821 40.742878),20103.696500000002
301,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,359,"Flatbush Av-Brooklyn College (2,5)",40.632836,-73.947642,POINT (-74.007838 40.710089),POINT (-73.947642 40.632836),20077.2985
232,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,143,Inwood-207 St (A),40.868072,-73.919899,POINT (-73.987581 40.755746),POINT (-73.919899 40.868072),19968.2114
335,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,630,"Myrtle-Wyckoff Avs (L,M)",40.699622,-73.911986,POINT (-73.987581 40.755746),POINT (-73.911986 40.699622),19898.3395
47,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,265,"Grand Av-Newtown (M,R)",40.737015,-73.877223,POINT (-73.987581 40.755746),POINT (-73.877223 40.737015),19851.3375
582,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,625,"Delancey St (F)/Essex St (J,M,Z)",40.718463,-73.987776,POINT (-73.977359 40.751992),POINT (-73.987776 40.718463),19813.0873
115,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754022,-73.983266,POINT (-73.977359 40.751992),POINT (-73.983266 40.754022),19773.2237
313,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,399,68 St-Hunter College (6),40.768141,-73.96387,POINT (-73.987581 40.755746),POINT (-73.96387 40.768141),19760.9021
234,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,458,46 St-Bliss St (7),40.743132,-73.918435,POINT (-73.987581 40.755746),POINT (-73.918435 40.743132),19629.147
53,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,452,90 St-Elmhurst Av (7),40.748408,-73.876613,POINT (-73.977359 40.751992),POINT (-73.876613 40.748408),19558.0438
253,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,264,"Woodhaven Blvd (M,R)",40.733106,-73.869229,POINT (-73.987581 40.755746),POINT (-73.869229 40.733106),19306.7347
36,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,359,"Flatbush Av-Brooklyn College (2,5)",40.632836,-73.947642,POINT (-73.987581 40.755746),POINT (-73.947642 40.632836),19051.7485
16,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,303,157 St (1),40.834041,-73.94489,POINT (-73.987581 40.755746),POINT (-73.94489 40.834041),18970.8363
262,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,458,46 St-Bliss St (7),40.743132,-73.918435,POINT (-73.977359 40.751992),POINT (-73.918435 40.743132),18723.8789
457,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,448,Mets-Willets Point (7),40.754622,-73.845625,POINT (-73.987581 40.755746),POINT (-73.845625 40.754622),18634.391
206,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,235,York St (F),40.701397,-73.986751,POINT (-73.987581 40.755746),POINT (-73.986751 40.701397),18554.529
144,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,629,Lorimer St (L)/Metropolitan Av (G),40.713428,-73.950847,POINT (-73.977359 40.751992),POINT (-73.950847 40.713428),18510.4682
835,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",40.670513,-73.958688,POINT (-73.977359 40.751992),POINT (-73.958688 40.670513),18466.7491
417,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,316,50 St (1),40.761728,-73.983849,POINT (-73.987581 40.755746),POINT (-73.983849 40.761728),18372.4054
1439,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,319,28 St (1),40.747215,-73.993365,POINT (-73.977359 40.751992),POINT (-73.993365 40.747215),18286.1466
927,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",40.670513,-73.958688,POINT (-74.007838 40.710089),POINT (-73.958688 40.670513),18067.9895
856,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,441,"Central Park North (110 St) (2,3)",40.799075,-73.951822,POINT (-73.987581 40.755746),POINT (-73.951822 40.799075),17999.0446
285,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,304,145 St (1),40.826551,-73.95036,POINT (-73.987581 40.755746),POINT (-73.95036 40.826551),17882.9562
289,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,403,33 St (6),40.746081,-73.982076,POINT (-73.987581 40.755746),POINT (-73.982076 40.746081),17810.451
502,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,323,Christopher St-Sheridan Sq (1),40.733422,-74.002906,POINT (-73.977359 40.751992),POINT (-74.002906 40.733422),17802.0292
251,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.981329,POINT (-74.007838 40.710089),POINT (-73.981329 40.758663),17733.5724
718,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,393,116 St (6),40.798629,-73.941617,POINT (-73.977359 40.751992),POINT (-73.941617 40.798629),17667.7195
332,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,359,"Flatbush Av-Brooklyn College (2,5)",40.632836,-73.947642,POINT (-73.977359 40.751992),POINT (-73.947642 40.632836),17562.4083
920,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,181,"Utica Av (A,C)",40.679364,-73.930729,POINT (-73.987581 40.755746),POINT (-73.930729 40.679364),17560.6818
305,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,14,"23 St (R,W)",40.741303,-73.989344,POINT (-73.977359 40.751992),POINT (-73.989344 40.741303),17452.8579
193,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,271,"Steinway St (M,R)",40.756879,-73.92074,POINT (-73.987581 40.755746),POINT (-73.92074 40.756879),17382.0526
858,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,395,103 St (6),40.7906,-73.947478,POINT (-73.977359 40.751992),POINT (-73.947478 40.7906),17375.672
711,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,POINT (-74.007838 40.710089),POINT (-73.995432 40.725606),17368.9008
543,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,313,"72 St (1,2,3)",40.778453,-73.98197,POINT (-74.007838 40.710089),POINT (-73.98197 40.778453),17310.8882
209,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,604,"161 St-Yankee Stadium (B,D,4)",40.82795,-73.925741,POINT (-74.007838 40.710089),POINT (-73.925741 40.82795),17171.5317
179,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,181,"Utica Av (A,C)",40.679364,-73.930729,POINT (-74.007838 40.710089),POINT (-73.930729 40.679364),17094.4752
515,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,328,WTC Cortlandt (1),40.711835,-74.012188,POINT (-73.977359 40.751992),POINT (-74.012188 40.711835),16987.4549
699,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,16,"8 St-NYU (R,W)",40.730328,-73.992629,POINT (-73.977359 40.751992),POINT (-73.992629 40.730328),16910.5795
729,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,405,23 St (6),40.739864,-73.986599,POINT (-73.987581 40.755746),POINT (-73.986599 40.739864),16860.5303
225,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,228,"23 St (F,M)",40.742878,-73.992821,POINT (-73.977359 40.751992),POINT (-73.992821 40.742878),16815.1538
18,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,306,125 St (1),40.815581,-73.958372,POINT (-73.987581 40.755746),POINT (-73.958372 40.815581),16748.5719
736,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,459,40 St-Lowery St (7),40.743781,-73.924016,POINT (-73.987581 40.755746),POINT (-73.924016 40.743781),16712.4733
575,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,234,East Broadway (F),40.713715,-73.990173,POINT (-73.987581 40.755746),POINT (-73.990173 40.713715),16653.1307
602,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,447,Flushing-Main St (7),40.7596,-73.83003,POINT (-74.007838 40.710089),POINT (-73.83003 40.7596),16598.8579
903,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,321,18 St (1),40.74104,-73.997871,POINT (-73.987581 40.755746),POINT (-73.997871 40.74104),16590.3606
914,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,1,"Astoria-Ditmars Blvd (N,W)",40.775036,-73.912034,POINT (-73.977359 40.751992),POINT (-73.912034 40.775036),16552.9313
795,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,413,"Wall St (4,5)",40.707557,-74.011862,POINT (-73.987581 40.755746),POINT (-74.011862 40.707557),16461.9837
1651,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.713154,-74.003766,POINT (-74.007838 40.710089),POINT (-74.003766 40.713154),16456.7847
39,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,144,Dyckman St (A),40.865491,-73.927271,POINT (-73.987581 40.755746),POINT (-73.927271 40.865491),16448.4667
183,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,459,40 St-Lowery St (7),40.743781,-73.924016,POINT (-73.977359 40.751992),POINT (-73.924016 40.743781),16292.0899
263,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,44,"Church Av (B,Q)",40.650527,-73.962982,POINT (-73.987581 40.755746),POINT (-73.962982 40.650527),16188.2482
666,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,334,"Clark St (2,3)",40.697466,-73.993086,POINT (-73.987581 40.755746),POINT (-73.993086 40.697466),16162.4156
145,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,629,Lorimer St (L)/Metropolitan Av (G),40.713428,-73.950847,POINT (-73.987581 40.755746),POINT (-73.950847 40.713428),16105.457
350,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,630,"Myrtle-Wyckoff Avs (L,M)",40.699622,-73.911986,POINT (-73.977359 40.751992),POINT (-73.911986 40.699622),15847.7734
537,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",40.670513,-73.958688,POINT (-73.987581 40.755746),POINT (-73.958688 40.670513),15767.2748
